,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
51347339,14:21.0,8.5,2010-11-23 12:14:21 UTC,-73.96851,40.751561,-73.96625,40.772896,1
51954127,47:40.0,10,2015-04-08 07:47:40 UTC,-73.95957947,40.76292038,-73.98054504,40.78284454,1
3325482,04:14.0,7.5,2014-05-06 12:04:14 UTC,-73.988184,40.758599,-73.985856,40.758973,1
31324908,43:23.0,12.5,2014-06-24 14:43:23 UTC,-74.00603,40.734998,-73.984145,40.750435,1
47569765,47:00.0,6.1,2011-07-10 02:47:00 UTC,-73.982437,40.731515,-73.974693,40.749497,4
33299787,41:20.0,6,2013-08-19 15:41:20 UTC,-73.986811,40.752925,-73.990332,40.746371,1
3961021,50:04.0,11.7,2009-07-15 11:50:04 UTC,-73.969566,40.751034,-73.998184,40.716886,2
2552199,14:23.0,15,2012-09-05 17:14:23 UTC,-73.965853,40.76537,-73.97282,40.798539,1
13152775,05:08.0,12.5,2014-02-25 06:05:08 UTC,-73.969988,40.765549,-73.961251,40.806699,1
49265319,06:17.0,15,2015-03-22 16:06:17 UTC,-73.9803772,40.74576569,-73.94695282,40.79085541,1
4638834,54:00.0,85,2013-04-03 13:54:00 UTC,0,0,0,0,1
27675046,47:09.0,14,2014-09-14 17:47:09 UTC,-74.015395,40.710069,-73.998751,40.721278,4
35298055,34:56.0,7.5,2015-05-28 15:34:56 UTC,-73.96620178,40.79478836,-73.9798584,40.78395081,1
26284058,51:00.0,9.7,2010-09-29 17:51:00 UTC,-73.988978,40.763335,-74.005157,40.740488,2
39438646,33:31.0,6.5,2011-05-20 22:33:31 UTC,-73.985921,40.762767,-73.980736,40.780064,1
38799173,44:56.0,7.3,2010-06-11 22:44:56 UTC,-73.993593,40.724246,-74.005988,40.739974,1
32293776,35:00.0,6.1,2011-06-16 08:35:00 UTC,-73.997927,40.761372,-73.985515,40.761057,6
26124147,34:03.0,4.9,2011-12-07 17:34:03 UTC,-73.955636,40.787768,-73.957838,40.779415,1
5944178,37:27.0,9.3,2011-03-18 02:37:27 UTC,-73.987326,40.722077,-73.958884,40.716642,2
46293016,53:21.0,14.1,2012-07-16 02:53:21 UTC,-73.977543,40.762778,-73.912038,40.769013,1
24909354,59:19.0,4.9,2011-06-08 08:59:19 UTC,-73.987188,40.744891,-73.974909,40.750973,1
5761514,22:00.0,7,2014-09-05 08:22:00 UTC,-73.977092,40.75598,-73.9783,40.763385,1
53275534,18:03.0,11,2014-07-21 18:18:03 UTC,-73.961548,40.780069,-73.970036,40.760552,3
39336474,12:19.0,17,2014-01-28 09:12:19 UTC,-74.004281,40.733468,-73.961567,40.75876,1
11661377,41:00.0,12.9,2009-04-16 13:41:00 UTC,-73.961687,40.75607,-73.976972,40.789813,2
9374519,57:00.0,8.1,2009-09-30 19:57:00 UTC,-73.964733,40.755713,-73.983637,40.769602,5
19563423,41:33.0,9.7,2010-01-22 10:41:33 UTC,-73.950253,40.77542,-73.975213,40.748822,1
29672913,35:00.0,11,2013-10-27 00:35:00 UTC,-73.999802,40.7182,-73.96309,40.710432,5
30751867,23:18.0,7.7,2009-11-02 16:23:18 UTC,-73.137393,41.366138,-73.137393,41.366138,1
19227915,09:00.0,6.1,2010-09-05 20:09:00 UTC,-73.984813,40.768523,-73.995645,40.7646,2
28675926,19:21.0,10.1,2011-11-15 07:19:21 UTC,-74.007755,40.738789,-73.973213,40.752583,1
3407711,18:59.0,24.5,2012-06-19 14:18:59 UTC,-74.011274,40.708167,-73.963833,40.807942,2
25716624,49:18.0,8.2,2009-04-09 22:49:18 UTC,-73.983704,40.761827,-73.979317,40.776886,1
2139774,46:45.0,6.5,2011-01-25 12:46:45 UTC,-73.986104,40.762144,-73.974488,40.760757,1
54127823,47:00.0,45.33,2013-10-10 10:47:00 UTC,-73.866165,40.771312,-73.99718,40.766942,2
52457812,27:41.0,13.7,2011-09-05 00:27:41 UTC,0,0,0,0,4
20426472,35:08.0,14.9,2010-04-18 00:35:08 UTC,-73.980648,40.765753,-73.910473,40.761785,1
18299793,31:00.0,13.3,2011-05-22 18:31:00 UTC,-73.981812,40.77888,-73.948498,40.834687,5
2828160,49:25.0,48.5,2011-02-18 14:49:25 UTC,-73.985132,40.727916,-73.772834,40.767072,1
48622007,09:00.0,9.7,2010-02-25 08:09:00 UTC,-73.984282,40.73762,-73.958433,40.772692,1
3385497,15:00.0,32.83,2014-03-23 16:15:00 UTC,-73.963915,40.773452,-73.873077,40.774382,1
22914129,50:00.0,6.5,2013-06-09 09:50:00 UTC,-73.983658,40.734127,-73.99097,40.71822,1
52125887,11:48.0,3.7,2011-10-03 20:11:48 UTC,-73.998256,40.722526,-74.000195,40.718113,1
48841606,10:44.0,8,2014-08-14 13:10:44 UTC,-73.992938,40.741362,-73.982403,40.745923,1
37483898,34:19.0,4.5,2009-04-27 08:34:19 UTC,-73.995512,40.734445,-73.997545,40.724428,1
26113479,54:53.0,13,2013-05-10 09:54:53 UTC,-74.009134,40.713249,-74.001971,40.686575,1
48501941,30:00.0,6.5,2013-02-08 09:30:00 UTC,-73.980928,40.755972,-73.972532,40.75968,1
13211908,27:28.0,5.4,2009-02-11 05:27:28 UTC,-73.989134,40.756822,-73.97623,40.764944,1
47147445,57:00.0,5.3,2010-10-13 13:57:00 UTC,-73.985223,40.76024,-73.991362,40.74973,1
25598068,48:32.0,4.1,2010-09-21 06:48:32 UTC,-73.948567,40.773816,-73.955199,40.779503,1
48282483,28:34.0,18,2013-10-06 01:28:34 UTC,-73.985828,40.722259,-73.995815,40.764629,4
1519074,14:00.0,5.7,2011-06-29 12:14:00 UTC,-73.96139,40.771498,-73.967828,40.762572,1
25880722,04:10.0,4.5,2011-07-31 00:04:10 UTC,-73.9935,40.7571,-73.9835,40.7499,0
9560861,52:32.0,4.5,2009-07-10 09:52:32 UTC,-73.98163,40.773735,-73.983062,40.764037,1
22579547,48:13.0,10,2014-05-11 02:48:13 UTC,-73.971358,40.763166,-73.956577,40.747825,1
41179802,12:51.0,12.5,2013-08-28 11:12:51 UTC,-74.0076,40.740848,-74.001384,40.71748,3
14718748,20:00.0,4.5,2013-04-17 14:20:00 UTC,-73.944695,40.77947,-73.954107,40.77737,1
48274930,25:00.0,11.3,2011-10-30 16:25:00 UTC,-73.997002,40.762697,-73.998623,40.724667,1
7296857,33:43.0,6.9,2010-02-04 12:33:43 UTC,-73.99426,40.728145,-73.999455,40.72244,1
50834717,30:57.0,16.1,2011-04-29 17:30:57 UTC,-73.947699,40.779149,-74.000278,40.737848,1
29545655,21:49.0,13.7,2011-08-13 00:21:49 UTC,-73.986519,40.747341,-73.987146,40.718756,4
51747607,08:11.0,10,2014-10-10 17:08:11 UTC,-73.993697,40.762165,-73.979791,40.789561,1
47979927,30:00.0,8.1,2012-01-30 15:30:00 UTC,-73.963147,40.766643,-73.969592,40.789472,1
27276426,22:54.0,4.9,2009-04-18 17:22:54 UTC,-74.000428,40.747969,-73.999462,40.757289,1
40173866,23:18.0,13,2015-05-07 22:23:18 UTC,-73.98535156,40.76856613,-73.99292755,40.73415756,1
20569642,36:15.0,4.9,2012-07-24 10:36:15 UTC,-73.989002,40.768595,-73.978783,40.782525,1
30487534,22:55.0,14.5,2014-11-17 20:22:55 UTC,-74.000873,40.725828,-73.967933,40.757781,1
15956128,59:12.0,18.5,2009-08-03 19:59:12 UTC,-73.954099,40.774749,-73.86901,40.754686,1
584024,39:00.0,4.5,2012-10-27 02:39:00 UTC,-73.9854,40.735677,-73.98111,40.741762,2
44370703,16:00.0,5.3,2010-05-01 08:16:00 UTC,-73.977737,40.764222,-73.975087,40.75291,5
10216398,59:27.0,4.9,2009-08-03 07:59:27 UTC,-73.999415,40.733499,-73.997346,40.724656,1
25163415,10:40.0,7.7,2010-10-26 10:10:40 UTC,-73.991459,40.749739,-73.973339,40.750234,1
37554953,45:44.0,7.5,2012-12-21 19:45:44 UTC,-74.007942,40.723511,-73.995421,40.746752,1
15025038,39:38.0,8,2015-02-01 18:39:38 UTC,-73.99327087,40.76787949,-73.97615051,40.78114319,1
40858030,43:00.0,5.7,2009-07-10 13:43:00 UTC,-73.99063,40.700575,-74.001415,40.710213,3
44966480,30:53.0,4,2014-03-24 23:30:53 UTC,-73.991579,40.750136,-73.9921,40.742645,1
35990877,34:00.0,4.9,2009-05-12 23:34:00 UTC,-73.954462,40.76395,-73.952562,40.77255,1
26421150,22:00.0,14,2014-05-17 02:22:00 UTC,-73.987825,40.759452,-73.949687,40.801902,1
18610238,21:00.0,10.5,2013-02-15 23:21:00 UTC,-73.977795,40.742187,-73.982162,40.714645,5
32289225,19:49.0,16.5,2014-10-21 15:19:49 UTC,-73.958727,40.780753,-73.973249,40.747738,2
8456744,48:06.0,8.5,2012-01-11 09:48:06 UTC,-73.990484,40.760878,-73.970553,40.761337,1
5777515,40:00.0,8.5,2012-02-25 00:40:00 UTC,-73.975445,40.761767,-73.995753,40.74393,6
54814690,25:36.0,5.3,2009-09-02 16:25:36 UTC,-73.980586,40.774987,-73.978916,40.76542,1
15115099,25:36.0,5.5,2014-10-01 20:25:36 UTC,-73.982524,40.774974,-73.981559,40.783877,1
20676599,00:50.0,6.1,2011-10-11 11:00:50 UTC,-73.991229,40.750219,-73.990898,40.755954,2
10200783,21:00.0,13.3,2012-07-20 17:21:00 UTC,-73.976487,40.751767,-73.966127,40.767697,2
23957339,03:22.0,15.5,2015-05-01 03:03:22 UTC,-73.96247864,40.76049042,-73.99907684,40.72813416,3
26264742,33:00.0,9.3,2012-08-24 19:33:00 UTC,-73.987687,40.76529,-73.978195,40.744745,1
10173866,33:58.0,12,2013-08-14 01:33:58 UTC,-73.98942,40.752659,-73.956727,40.744636,1
53383859,10:30.0,21.5,2013-05-11 00:10:30 UTC,-74.012549,40.717075,-73.973268,40.792908,1
46626747,58:00.0,4.5,2014-03-15 09:58:00 UTC,-74.001822,40.7262,-74.006115,40.7196,5
42551115,18:00.0,7.5,2013-06-02 22:18:00 UTC,-73.965147,40.755352,-73.965535,40.753197,1
40385532,07:00.0,6.1,2011-01-14 21:07:00 UTC,-74.008197,40.707395,-74.01696,40.708857,1
20874715,59:00.0,16,2013-10-26 23:59:00 UTC,-73.9941,40.72668,-73.98217,40.77224,1
19332695,47:00.0,4.5,2010-04-14 02:47:00 UTC,-73.987185,40.724948,-73.974812,40.721105,1
52498629,33:00.0,15.3,2010-06-23 22:33:00 UTC,-73.957873,40.717715,-73.994133,40.681727,5
39642668,21:00.0,12.5,2014-07-15 20:21:00 UTC,-73.776685,40.645295,-73.78458,40.666252,1
22232908,51:00.0,47.47,2010-08-22 17:51:00 UTC,-73.98862,40.778398,-73.96222,40.587192,3
11136436,49:31.0,17,2013-09-14 15:49:31 UTC,-73.983241,40.767993,-73.99451,40.728363,1
28507284,57:07.0,6.9,2012-03-08 12:57:07 UTC,-73.972723,40.793402,-73.949168,40.785202,1
22016540,50:16.0,49.57,2009-12-13 11:50:16 UTC,-73.781125,40.64837,-73.989806,40.717165,2
233252,13:00.0,12.9,2011-11-16 07:13:00 UTC,-74.008132,40.722072,-73.973072,40.759892,5
43956277,37:00.0,20.1,2012-03-21 23:37:00 UTC,-73.97153,40.756005,-73.932695,40.705482,1
18873915,15:00.0,6.9,2010-07-03 13:15:00 UTC,-74.002872,40.760467,-73.983485,40.773472,1
53892026,46:31.0,10.1,2011-12-01 18:46:31 UTC,-73.97448,40.758705,-73.974019,40.789052,1
9116354,19:00.0,4.5,2009-04-23 08:19:00 UTC,-73.988747,40.757973,-73.987783,40.749995,5
29404192,39:01.0,32.9,2012-08-06 14:39:01 UTC,-74.004603,40.730998,-73.861512,40.76826,2
37660139,35:00.0,6.1,2011-07-13 13:35:00 UTC,-73.981448,40.758787,-73.986965,40.771013,1
42879470,42:33.0,5.5,2014-05-11 23:42:33 UTC,-73.983256,40.766987,-73.990329,40.757943,1
28387504,02:27.0,5.3,2012-05-14 09:02:27 UTC,-73.984344,40.745706,-73.976604,40.751782,1
47905515,04:55.0,8.9,2010-07-12 20:04:55 UTC,-73.975303,40.752186,-74.005969,40.736409,2
7326587,49:50.0,10,2013-11-08 14:49:50 UTC,-73.954248,40.764407,-73.964092,40.768009,1
24478279,00:00.0,8.9,2012-02-14 15:00:00 UTC,-73.998087,40.723847,-74.012837,40.707912,1
27974876,26:00.0,7.5,2013-01-23 10:26:00 UTC,0,0,0,0,1
4630397,14:15.0,25.47,2009-07-24 12:14:15 UTC,-73.957732,40.761446,-73.870984,40.774147,1
36701354,21:00.0,5.7,2010-12-02 07:21:00 UTC,-73.994345,40.750295,-73.9822,40.760367,1
37794937,19:00.0,6.9,2011-11-15 08:19:00 UTC,-73.953887,40.781798,-73.966457,40.764682,1
24791482,42:55.0,9,2012-12-25 11:42:55 UTC,-73.948379,40.770508,-73.975323,40.752913,2
2733568,20:56.0,14,2015-04-21 13:20:56 UTC,-74.00883484,40.71573639,-73.98809052,40.73736572,1
11032591,52:00.0,17,2013-11-21 00:52:00 UTC,-74.005925,40.735692,-73.97475,40.788437,5
39887271,35:00.0,5.3,2011-03-29 09:35:00 UTC,-73.988248,40.738493,-73.976162,40.749985,1
29601674,20:25.0,12.9,2010-05-01 22:20:25 UTC,-73.964554,40.64119,-73.972845,40.693102,2
9916249,06:00.0,10.9,2009-04-17 16:06:00 UTC,-73.95982,40.772783,-73.95982,40.772783,2
36764514,11:55.0,6.5,2013-12-12 08:11:55 UTC,-73.967468,40.759153,-73.961214,40.768867,2
368725,55:00.0,4.9,2011-03-10 12:55:00 UTC,-73.970782,40.764645,-73.961485,40.774178,5
46328993,28:00.0,4.9,2009-01-21 09:28:00 UTC,-73.954345,40.779673,-73.962265,40.775448,1
12802073,56:40.0,4.5,2011-12-21 18:56:40 UTC,-73.99011,40.757647,-73.98363,40.762026,1
43175084,07:00.0,5.3,2010-01-27 20:07:00 UTC,-73.985833,40.758377,-73.986298,40.750787,1
23553276,21:14.0,26.5,2009-05-14 15:21:14 UTC,-73.789921,40.646392,-73.872619,40.774308,1
45956272,14:00.0,11.5,2013-03-06 18:14:00 UTC,-73.994673,40.732447,-73.980102,40.751625,1
17408356,10:00.0,10,2014-05-25 02:10:00 UTC,-73.952032,40.716842,-73.92962,40.695832,1
24383589,22:04.0,4.5,2014-07-20 11:22:04 UTC,-73.978837,40.741155,-73.983029,40.731449,1
36033765,41:00.0,6.5,2011-01-13 20:41:00 UTC,-73.98317,40.738958,-74.001978,40.736408,1
10808099,21:00.0,8.1,2010-10-05 12:21:00 UTC,-74.002662,40.749877,-73.981197,40.74695,1
10917895,29:21.0,12.9,2010-12-06 22:29:21 UTC,-74.009627,40.715424,-73.964558,40.681915,1
21154868,23:12.0,7.7,2012-02-13 12:23:12 UTC,-73.983475,40.744317,-73.970963,40.764638,1
51668112,05:03.0,13.5,2015-05-16 00:05:03 UTC,-74.00609589,40.7350769,-73.9931488,40.7430954,2
50106371,52:08.0,8.5,2010-10-11 11:52:08 UTC,-73.961808,40.780198,-73.973964,40.759857,1
47864677,34:00.0,4.9,2009-06-10 22:34:00 UTC,-73.976552,40.790735,-73.970853,40.7977,5
22541867,05:15.0,10.6,2009-01-15 04:05:15 UTC,-74.002443,40.750165,-73.966915,40.796017,1
22834619,19:16.0,4.1,2010-05-22 17:19:16 UTC,-73.979453,40.777464,-73.983545,40.767874,1
44265649,42:11.0,7.5,2012-10-05 17:42:11 UTC,-73.970877,40.79365,-73.951533,40.793527,1
27538743,42:00.0,4.9,2009-01-08 09:42:00 UTC,0,0,0,0,3
31938348,46:00.0,20.5,2014-05-14 07:46:00 UTC,-73.957392,40.714522,-73.907608,40.771582,1
13310082,30:00.0,5,2013-12-14 09:30:00 UTC,-73.998308,40.746138,-73.987832,40.740752,1
40111172,12:19.0,2.5,2012-01-31 21:12:19 UTC,-73.968495,40.759101,-73.968462,40.759101,1
43349796,33:04.0,5,2014-07-06 17:33:04 UTC,-73.98275,40.773907,-73.982597,40.78328,1
42367258,43:39.0,8.1,2011-12-16 06:43:39 UTC,-73.960638,40.761537,-73.952383,40.789568,1
23571007,05:03.0,12,2015-05-08 07:05:03 UTC,-73.95791626,40.78206253,-73.9801712,40.74835968,1
19606325,58:00.0,4,2014-10-17 10:58:00 UTC,-73.99861,40.76053,-74.005027,40.75175,1
50067850,58:44.0,16,2015-04-14 04:58:44 UTC,-73.98864746,40.72582245,-73.94261169,40.78622818,1
44159813,41:00.0,5.7,2011-12-16 19:41:00 UTC,-74.00783,40.703197,-74.00783,40.703197,2
16363390,27:40.0,10,2013-10-23 21:27:40 UTC,-73.990616,40.730747,-74.004411,40.707283,1
49580064,07:00.0,6.9,2010-05-22 19:07:00 UTC,-73.98929,40.74196,-74.003765,40.729862,1
47578554,11:00.0,6,2013-11-30 22:11:00 UTC,-73.994362,40.751482,-73.978398,40.75248,1
2743401,30:00.0,18.5,2012-10-11 14:30:00 UTC,-73.988522,40.774063,-74.017355,40.707282,2
41409448,51:10.0,7.7,2011-10-30 10:51:10 UTC,-73.999877,40.71812,-73.979045,40.742816,1
39795233,11:08.0,7.7,2011-04-12 17:11:08 UTC,-73.995575,40.723182,-74.00434,40.738058,1
35348740,03:00.0,9.7,2010-02-10 17:03:00 UTC,-73.957557,40.782832,-73.962323,40.756378,2
45742962,25:15.0,7.5,2015-06-17 10:25:15 UTC,-73.96050262,40.77268219,-73.97187042,40.76584244,4
42064384,14:00.0,6,2013-01-16 19:14:00 UTC,-73.961112,40.77185,-73.969395,40.761187,6
39517158,24:02.0,26.5,2013-01-21 17:24:02 UTC,-74.015127,40.708594,-73.944167,40.788191,1
8358705,07:00.0,7.5,2013-01-18 09:07:00 UTC,-73.995642,40.733322,-74.008508,40.732132,1
3295138,14:34.0,19.5,2013-06-08 21:14:34 UTC,-73.956344,40.771791,-74.004962,40.729744,2
1402041,26:00.0,10,2014-01-08 19:26:00 UTC,-74.001105,40.741762,-73.97886,40.752915,5
19526129,45:00.0,13,2013-03-01 12:45:00 UTC,-73.954978,40.78263,-73.978727,40.75714,2
7596695,49:00.0,5,2013-04-25 08:49:00 UTC,-73.980267,40.767367,-73.970927,40.764455,1
22872737,25:58.0,15.7,2010-08-19 07:25:58 UTC,-73.985074,40.697091,-74.004921,40.756806,1
46709635,58:03.0,9.3,2010-01-21 20:58:03 UTC,-73.984611,40.755595,-73.959049,40.764115,1
33540603,24:27.0,10.5,2012-10-19 15:24:27 UTC,-73.987175,40.744524,-73.971179,40.755237,1
36485548,36:43.0,14.9,2011-03-26 18:36:43 UTC,-73.959701,40.771166,-74.003227,40.732573,2
34037786,25:50.0,42.83,2014-09-18 07:25:50 UTC,-73.975288,40.765226,-73.86559,40.770919,1
20683947,07:00.0,8.5,2013-05-02 21:07:00 UTC,-73.997612,40.725647,-73.984823,40.742227,1
4536474,32:00.0,6.1,2012-08-23 20:32:00 UTC,-73.9762,40.78866,-73.966483,40.801582,3
54014531,01:00.0,8,2014-04-30 09:01:00 UTC,-74.015805,40.71086,-74.010355,40.703347,6
23430723,43:00.0,12.5,2014-11-10 19:43:00 UTC,-74.006782,40.740775,-73.978242,40.748487,1
50058183,00:00.0,5.3,2012-08-17 19:00:00 UTC,-74.004795,40.718107,-74.009732,40.708885,1
29928263,23:42.0,10.1,2012-08-29 22:23:42 UTC,-73.974055,40.751604,-73.983008,40.776572,1
29380510,13:37.0,6.5,2009-06-05 21:13:37 UTC,-74.000218,40.728769,-73.986633,40.729698,2
48947323,33:00.0,9,2013-02-22 07:33:00 UTC,-73.953747,40.774662,-73.938472,40.804907,5
51002830,09:00.0,6,2012-09-25 06:09:00 UTC,-73.994535,40.750732,-73.97951,40.749687,2
50487074,35:49.0,5,2012-11-19 19:35:49 UTC,-73.984611,40.732965,-73.981959,40.724127,1
10580464,09:18.0,14.1,2012-04-08 19:09:18 UTC,-73.990938,40.734525,-74.00428,40.707426,1
43028456,08:15.0,5.5,2015-01-15 11:08:15 UTC,-73.95624542,40.77804565,-73.96074677,40.76891708,1
9329292,00:26.0,7,2015-06-27 22:00:26 UTC,-73.94384003,40.81011963,-73.96381378,40.80823135,3
17792882,37:17.0,15,2015-03-03 11:37:17 UTC,-73.99758911,40.73638916,-73.9805603,40.75468063,6
15360783,18:00.0,7,2013-02-14 15:18:00 UTC,-73.98627,40.757202,-73.991422,40.750152,1
21503198,54:33.0,3.7,2010-10-22 17:54:33 UTC,-73.949302,40.773253,-73.950933,40.778273,1
1567318,10:30.0,8.3,2009-01-08 17:10:30 UTC,-73.990909,40.743531,-73.976011,40.761008,1
24474291,50:21.0,6.1,2011-02-23 20:50:21 UTC,-74.00674,40.751346,-74.003477,40.735559,1
42637600,56:04.0,8.9,2010-06-29 18:56:04 UTC,-73.977355,40.751836,-73.952833,40.773336,1
12588289,31:00.0,11,2013-04-13 16:31:00 UTC,-73.98065,40.779882,-73.948973,40.773255,1
42285381,26:00.0,9.5,2012-09-20 20:26:00 UTC,-73.992865,40.736648,-73.979453,40.723437,3
15836148,49:00.0,5.7,2010-06-21 18:49:00 UTC,-73.960508,40.773693,-73.976788,40.76817,5
11551760,13:00.0,12.5,2012-02-08 16:13:00 UTC,-74.013899,40.709209,-73.994639,40.75039,1
45077601,13:53.0,27.5,2013-05-23 18:13:53 UTC,-73.975945,40.789029,-73.978392,40.72914,1
21703216,03:11.0,25.5,2014-02-08 02:03:11 UTC,-73.960546,40.719463,-73.978947,40.788359,2
4762061,41:11.0,5.3,2009-09-12 07:41:11 UTC,-73.929921,40.756398,-73.922455,40.767308,2
18532930,27:00.0,6.5,2013-06-20 18:27:00 UTC,-73.956305,40.772072,-73.958543,40.783202,5
53199630,48:28.0,23.7,2009-09-17 00:48:28 UTC,-73.981925,40.773077,-73.874106,40.713168,1
28797039,44:00.0,10.5,2012-03-14 05:44:00 UTC,-73.987797,40.724057,-73.959975,40.773753,5
12294271,25:36.0,36.3,2013-02-14 22:25:36 UTC,-73.872368,40.774157,-73.984455,40.760662,1
18689985,50:00.0,13.7,2009-02-21 14:50:00 UTC,-73.968292,40.762417,-73.94345,40.810407,1
46258587,37:00.0,2.5,2010-11-25 15:37:00 UTC,-73.979923,40.78563,-73.980142,40.785507,1
50965730,42:00.0,5.7,2011-03-16 13:42:00 UTC,-73.974843,40.77811,-73.9701,40.768003,1
18230722,47:24.0,7.3,2012-01-20 11:47:24 UTC,-73.976974,40.759044,-74.001654,40.756461,1
32726823,52:00.0,11,2013-04-16 05:52:00 UTC,-73.99275,40.742887,-73.958352,40.764352,5
10617742,53:00.0,6.9,2011-09-14 17:53:00 UTC,-73.97989,40.726893,-74.000567,40.730808,2
31591714,06:32.0,8.5,2009-10-19 18:06:32 UTC,-73.971351,40.750818,-73.994047,40.722548,2
22102555,49:00.0,12.9,2011-11-02 12:49:00 UTC,-73.976367,40.758493,-73.989403,40.757998,1
38619747,08:15.0,10.5,2015-01-31 18:08:15 UTC,-73.96965027,40.75252914,-73.98097229,40.72515106,2
7638920,58:00.0,6.1,2010-01-06 11:58:00 UTC,-73.990233,40.740722,-74.006308,40.739493,2
7709460,33:00.0,14.9,2010-07-06 12:33:00 UTC,-73.98196,40.770787,-74.014815,40.71414,4
27105583,35:07.0,5.5,2013-03-26 07:35:07 UTC,-73.999672,40.733594,-73.98671,40.741255,1
24491740,52:00.0,8.1,2009-05-31 18:52:00 UTC,-73.981258,40.774385,-73.993412,40.751373,1
38430830,45:36.0,10.5,2014-07-21 21:45:36 UTC,-73.983101,40.745991,-73.95801,40.776252,1
12203968,09:22.0,3.3,2011-02-05 08:09:22 UTC,-74.001922,40.740464,-73.999039,40.73949,1
36656038,50:00.0,15.5,2013-08-09 16:50:00 UTC,-73.97872,40.777282,-73.990928,40.739927,1
6875533,58:00.0,20.9,2011-04-19 14:58:00 UTC,-73.962372,40.778912,-73.996372,40.719308,1
45598247,14:00.0,8.5,2012-06-03 23:14:00 UTC,-73.974545,40.755447,-73.978385,40.77828,1
31194906,26:09.0,9.7,2011-02-12 10:26:09 UTC,-73.999496,40.738686,-73.983567,40.77582,1
21673991,14:13.0,10.1,2012-04-24 13:14:13 UTC,-74.004663,40.741819,-73.98395,40.763039,1
31105272,59:00.0,7.5,2014-10-19 19:59:00 UTC,-73.988,40.75488,-73.97893,40.740767,1
18987593,05:18.0,4.9,2011-07-13 18:05:18 UTC,-73.9827,40.7683,-73.9835,40.7623,2
38504133,58:00.0,8.5,2011-07-05 19:58:00 UTC,-73.981077,40.752853,-74.006605,40.73582,5
49584496,55:00.0,4.5,2013-12-14 04:55:00 UTC,-73.98709,40.74796,-73.983577,40.743265,1
30681887,36:37.0,9.7,2012-04-13 10:36:37 UTC,-74.001653,40.730587,-73.9746,40.742197,1
52068829,11:06.0,7,2013-06-10 10:11:06 UTC,-74.006395,40.737508,-73.989624,40.742404,1
21913591,41:00.0,5.7,2010-12-24 13:41:00 UTC,-73.989423,40.730173,-73.97557,40.749265,1
28828091,38:43.0,17.5,2014-02-27 17:38:43 UTC,-73.993932,40.728464,-73.992547,40.76918,1
15275870,41:00.0,9.7,2009-01-20 11:41:00 UTC,-73.984547,40.739792,-74.0081,40.745228,1
53020736,27:00.0,12.5,2010-04-25 18:27:00 UTC,-73.980287,40.784878,-73.99205,40.741828,1
46935495,36:00.0,8.1,2012-07-14 20:36:00 UTC,-73.95188,40.777362,-73.974312,40.762437,1
43595536,58:00.0,4.9,2011-12-22 12:58:00 UTC,-73.961178,40.760877,-73.951482,40.766612,1
15024201,08:00.0,5.7,2011-11-22 11:08:00 UTC,-73.975742,40.776472,-73.96558,40.778047,1
38725059,13:16.0,12.5,2013-07-15 11:13:16 UTC,-73.994308,40.750946,-73.977928,40.764275,1
32314755,05:00.0,10.1,2010-04-15 12:05:00 UTC,-73.98542,40.74158,-73.982488,40.767442,1
26752011,31:00.0,4,2014-05-15 11:31:00 UTC,-73.991967,40.770242,-73.988945,40.765167,1
37867154,38:00.0,8.9,2010-11-13 04:38:00 UTC,-73.990718,40.759785,-74.008898,40.724118,1
14918394,54:24.0,11.8,2009-03-14 05:54:24 UTC,-73.981597,40.767746,-73.927731,40.761873,1
12327214,02:00.0,6.9,2010-03-13 10:02:00 UTC,-73.951122,40.771835,-73.970917,40.75341,1
30703468,55:00.0,13.5,2014-01-16 16:55:00 UTC,-73.986085,40.75321,-73.975047,40.750832,1
19756431,52:14.0,5.5,2014-05-17 21:52:14 UTC,-73.994726,40.740337,-73.991607,40.750179,1
48537797,09:56.0,25.3,2011-02-23 20:09:56 UTC,-73.863227,40.770047,-73.976692,40.743669,1
38612142,15:08.0,4.5,2012-04-23 19:15:08 UTC,-73.984453,40.75412,-73.976602,40.764822,0
38873215,39:00.0,8.9,2012-08-05 01:39:00 UTC,-73.988382,40.755925,-74.004923,40.729752,1
21592277,06:00.0,57.5,2012-12-07 08:06:00 UTC,-73.989975,40.688917,-73.786367,40.644242,1
5757921,50:39.0,18.5,2014-11-01 02:50:39 UTC,-74.01057,40.718978,-73.968284,40.759478,1
10445543,54:31.0,11.7,2011-02-20 13:54:31 UTC,-73.971656,40.757353,-74.005036,40.735611,2
32767087,43:51.0,14.1,2011-03-14 08:43:51 UTC,-73.968825,40.75448,-74.004279,40.707415,1
